,wahlbezirk,wahlkreis,bezirk,bezirkname,ost_west,waehler_be,waehler,ungueltig,gueltig,cdu_p,spd_p,linke_p,gruene_p,afd_p,piraten_p,fdp_p
1071,8103,801,8,Neuk̦lln,W,1365,665,12,653,0.09647779479326186,0.17611026033690658,0.29709035222052066,0.29709035222052066,0.03522205206738132,0.012251148545176109,0.01837672281776417
1072,8104,801,8,Neuk̦lln,W,1280,618,6,612,0.08986928104575162,0.17320261437908496,0.2630718954248366,0.3055555555555556,0.029411764705882356,0.016339869281045753,0.032679738562091505
1073,8105,801,8,Neuk̦lln,W,1205,579,5,574,0.08885017421602788,0.13763066202090593,0.3153310104529617,0.2787456445993031,0.055749128919860634,0.006968641114982578,0.02264808362369338
1074,8106,801,8,Neuk̦lln,W,1240,611,3,608,0.08552631578947369,0.15953947368421054,0.3634868421052632,0.2648026315789473,0.027960526315789474,0.0,0.02960526315789473
1075,8107,801,8,Neuk̦lln,W,1445,654,8,646,0.08204334365325078,0.15479876160990713,0.30959752321981426,0.2662538699690403,0.043343653250774,0.015479876160990712,0.047987616099071206
1076,8108,801,8,Neuk̦lln,W,1076,576,7,569,0.08260105448154657,0.1282952548330404,0.35500878734622143,0.27240773286467485,0.04569420035149385,0.007029876977152899,0.03339191564147628
1077,8109,801,8,Neuk̦lln,W,1174,627,9,618,0.06310679611650485,0.1634304207119741,0.34627831715210355,0.24433656957928804,0.0453074433656958,0.0064724919093851144,0.042071197411003236
1078,8110,801,8,Neuk̦lln,W,1155,535,3,532,0.08082706766917293,0.16729323308270674,0.3176691729323308,0.2575187969924812,0.06766917293233082,0.011278195488721804,0.01879699248120301
1079,8111,801,8,Neuk̦lln,W,1022,465,9,456,0.07894736842105263,0.1513157894736842,0.3157894736842105,0.26535087719298245,0.03947368421052632,0.008771929824561403,0.03289473684210526
1080,8112,801,8,Neuk̦lln,W,1419,584,8,576,0.0954861111111111,0.18229166666666666,0.2951388888888889,0.21875,0.09027777777777778,0.010416666666666666,0.03125
1081,8113,801,8,Neuk̦lln,W,1460,724,7,717,0.08926080892608089,0.18688981868898186,0.301255230125523,0.20362622036262204,0.0697350069735007,0.02092050209205021,0.03347280334728033
1082,8114,801,8,Neuk̦lln,W,1177,593,4,589,0.0933786078098472,0.1307300509337861,0.3463497453310696,0.23259762308998305,0.05263157894736842,0.010186757215619695,0.03735144312393888
1083,8115,801,8,Neuk̦lln,W,1143,587,7,580,0.10689655172413794,0.1482758620689655,0.32068965517241377,0.21551724137931036,0.05172413793103448,0.003448275862068965,0.05
1084,8116,801,8,Neuk̦lln,W,846,349,11,338,0.16863905325443787,0.1893491124260355,0.1804733727810651,0.09171597633136094,0.20118343195266272,0.0,0.05325443786982249
1085,8117,801,8,Neuk̦lln,W,1241,528,11,517,0.11798839458413925,0.1895551257253385,0.2901353965183752,0.13539651837524178,0.11605415860735008,0.007736943907156673,0.04642166344294004
1086,8118,801,8,Neuk̦lln,W,1497,725,3,722,0.08448753462603878,0.16481994459833796,0.3116343490304709,0.24238227146814406,0.06925207756232687,0.006925207756232687,0.02631578947368421
1087,8119,801,8,Neuk̦lln,W,1250,660,7,653,0.111791730474732,0.1546707503828484,0.3415007656967841,0.21898928024502295,0.056661562021439515,0.010719754977029095,0.027565084226646247
1088,8120,801,8,Neuk̦lln,W,1211,612,12,600,0.11666666666666667,0.15,0.3033333333333333,0.17,0.11666666666666667,0.006666666666666667,0.05
1089,8121,801,8,Neuk̦lln,W,1197,529,8,521,0.15738963531669867,0.19961612284069094,0.2687140115163148,0.1420345489443378,0.09021113243761997,0.01343570057581574,0.04798464491362764
1090,8122,801,8,Neuk̦lln,W,1447,607,9,598,0.13377926421404682,0.18896321070234115,0.28929765886287623,0.15217391304347827,0.07190635451505016,0.006688963210702341,0.043478260869565216
1091,8123,801,8,Neuk̦lln,W,1501,739,8,731,0.08481532147742818,0.17510259917920654,0.3283173734610123,0.2243502051983584,0.0506155950752394,0.006839945280437756,0.03419972640218878
1092,8201,802,8,Neuk̦lln,W,1500,730,16,714,0.09103641456582633,0.16946778711484595,0.3193277310924369,0.25770308123249297,0.04481792717086835,0.0070028011204481795,0.03361344537815126
1093,8202,802,8,Neuk̦lln,W,1358,650,15,635,0.09763779527559056,0.16535433070866146,0.3039370078740157,0.2456692913385827,0.053543307086614166,0.012598425196850394,0.03307086614173228
1094,8203,802,8,Neuk̦lln,W,1419,727,6,721,0.08321775312066575,0.13730929264909847,0.34674063800277394,0.26074895977808604,0.04299583911234397,0.009708737864077669,0.02773925104022192
1095,8204,802,8,Neuk̦lln,W,1259,580,15,565,0.09026548672566373,0.16283185840707964,0.3292035398230089,0.215929203539823,0.06194690265486725,0.014159292035398232,0.024778761061946902
1096,8205,802,8,Neuk̦lln,W,1374,596,7,589,0.09847198641765703,0.1765704584040747,0.3531409168081494,0.19524617996604413,0.05432937181663837,0.0050933786078098476,0.022071307300509338
1097,8206,802,8,Neuk̦lln,W,1363,595,5,590,0.08813559322033898,0.15254237288135594,0.3745762711864407,0.2440677966101695,0.04576271186440678,0.003389830508474576,0.0288135593220339
1098,8207,802,8,Neuk̦lln,W,1456,700,6,694,0.09510086455331412,0.1585014409221902,0.3285302593659942,0.2262247838616715,0.054755043227665716,0.011527377521613832,0.0446685878962536
1099,8208,802,8,Neuk̦lln,W,1239,579,10,569,0.09666080843585237,0.14586994727592267,0.3954305799648506,0.2091388400702988,0.02636203866432337,0.01757469244288225,0.02284710017574693
1100,8209,802,8,Neuk̦lln,W,1467,774,7,767,0.07301173402868318,0.15645371577574968,0.3820078226857888,0.19165580182529332,0.05084745762711865,0.009126466753585395,0.03389830508474576
1101,8210,802,8,Neuk̦lln,W,1343,656,6,650,0.08307692307692308,0.21384615384615385,0.31384615384615383,0.19692307692307687,0.06769230769230769,0.013846153846153848,0.033846153846153845
1102,8211,802,8,Neuk̦lln,W,1214,622,7,615,0.11056910569105692,0.14634146341463414,0.31869918699186994,0.22926829268292684,0.06341463414634146,0.008130081300813009,0.03902439024390244
1103,8212,802,8,Neuk̦lln,W,1348,683,10,673,0.08023774145616643,0.15304606240713226,0.3209509658246657,0.2332838038632987,0.08469539375928678,0.004457652303120356,0.03566121842496285
1104,8213,802,8,Neuk̦lln,W,1129,495,26,469,0.13859275053304904,0.2814498933901919,0.2345415778251599,0.09808102345415777,0.07889125799573561,0.01279317697228145,0.02771855010660981
1105,8214,802,8,Neuk̦lln,W,1118,470,24,446,0.15246636771300448,0.2354260089686099,0.23094170403587444,0.09417040358744394,0.1188340807174888,0.017937219730941704,0.06053811659192825
1106,8215,802,8,Neuk̦lln,W,1210,567,1,566,0.09540636042402828,0.11130742049469963,0.37809187279151946,0.2208480565371025,0.05477031802120141,0.00530035335689046,0.026501766784452298
1107,8216,802,8,Neuk̦lln,W,1323,527,7,520,0.1,0.1596153846153846,0.325,0.20384615384615384,0.04807692307692308,0.01730769230769231,0.03653846153846154
1108,8217,802,8,Neuk̦lln,W,1194,471,6,465,0.1010752688172043,0.16129032258064516,0.356989247311828,0.210752688172043,0.055913978494623665,0.004301075268817204,0.034408602150537634
1109,8218,802,8,Neuk̦lln,W,1330,593,12,581,0.0963855421686747,0.17555938037865748,0.3166953528399312,0.20481927710843373,0.0757314974182444,0.0034423407917383822,0.02581755593803786
1110,8219,802,8,Neuk̦lln,W,1224,596,9,587,0.151618398637138,0.1942078364565588,0.2316865417376491,0.13969335604770014,0.11754684838160134,0.018739352640545142,0.04599659284497445
1111,8220,802,8,Neuk̦lln,W,1231,623,5,618,0.07605177993527508,0.1488673139158576,0.3414239482200647,0.24757281553398056,0.056634304207119734,0.008090614886731391,0.0453074433656958
1112,8221,802,8,Neuk̦lln,W,1186,607,5,602,0.09966777408637874,0.16777408637873753,0.32059800664451826,0.22425249169435216,0.05647840531561463,0.003322259136212625,0.041528239202657816
1113,8222,802,8,Neuk̦lln,W,1573,761,11,750,0.1,0.16666666666666666,0.3293333333333333,0.20266666666666666,0.06266666666666666,0.006666666666666667,0.03866666666666667
1114,8301,803,8,Neuk̦lln,W,1331,644,3,641,0.08892355694227769,0.1497659906396256,0.32761310452418096,0.2433697347893916,0.054602184087363496,0.007800312012480499,0.0499219968798752
1115,8302,803,8,Neuk̦lln,W,1113,488,7,481,0.08523908523908524,0.1891891891891892,0.35135135135135137,0.15800415800415804,0.058212058212058215,0.0062370062370062365,0.02494802494802495
1116,8303,803,8,Neuk̦lln,W,1397,695,16,679,0.09867452135493372,0.16789396170839468,0.3181148748159057,0.16494845360824742,0.08836524300441828,0.0117820324005891,0.05301914580265096
1117,8304,803,8,Neuk̦lln,W,1478,690,10,680,0.10441176470588236,0.1338235294117647,0.32794117647058824,0.22794117647058826,0.06176470588235295,0.013235294117647059,0.026470588235294117
1118,8305,803,8,Neuk̦lln,W,1195,635,7,628,0.10987261146496816,0.15127388535031847,0.321656050955414,0.19585987261146495,0.06847133757961782,0.006369426751592357,0.03503184713375796
1119,8306,803,8,Neuk̦lln,W,1511,702,12,690,0.12608695652173912,0.1565217391304348,0.34057971014492755,0.19710144927536236,0.044927536231884065,0.0057971014492753615,0.03333333333333333
1120,8307,803,8,Neuk̦lln,W,1041,490,15,475,0.15157894736842106,0.17894736842105266,0.2463157894736842,0.1705263157894737,0.08421052631578947,0.00631578947368421,0.03368421052631579
1121,8308,803,8,Neuk̦lln,W,1487,703,12,691,0.09117221418234443,0.17510853835021709,0.32706222865412443,0.2141823444283647,0.04630969609261939,0.013024602026049204,0.04052098408104197
1122,8309,803,8,Neuk̦lln,W,1110,524,4,520,0.06538461538461539,0.15576923076923074,0.34807692307692306,0.2057692307692308,0.08076923076923077,0.007692307692307694,0.015384615384615384
1123,8310,803,8,Neuk̦lln,W,1499,755,17,738,0.0907859078590786,0.17479674796747968,0.3346883468834688,0.20596205962059624,0.05691056910569105,0.0054200542005420045,0.03658536585365853
1124,8311,803,8,Neuk̦lln,W,1312,609,12,597,0.08710217755443886,0.1457286432160804,0.35845896147403683,0.19765494137353434,0.05695142378559464,0.010050251256281407,0.04355108877721943
1125,8312,803,8,Neuk̦lln,W,1597,669,5,664,0.07078313253012049,0.14457831325301204,0.35542168674698793,0.2560240963855422,0.0677710843373494,0.006024096385542169,0.007530120481927711
1126,8313,803,8,Neuk̦lln,W,1039,429,7,422,0.0995260663507109,0.15165876777251186,0.34360189573459715,0.18009478672985782,0.07819905213270142,0.014218009478672985,0.02843601895734597
1127,8314,803,8,Neuk̦lln,W,1061,520,10,510,0.09019607843137256,0.20980392156862746,0.3627450980392157,0.1215686274509804,0.06666666666666668,0.017647058823529408,0.045098039215686274
1128,8315,803,8,Neuk̦lln,W,1278,449,12,437,0.1853546910755149,0.2448512585812357,0.2654462242562929,0.09610983981693363,0.06178489702517163,0.009153318077803205,0.05263157894736842
1129,8316,803,8,Neuk̦lln,W,1088,412,4,408,0.15931372549019607,0.17892156862745098,0.2696078431372549,0.15931372549019607,0.09068627450980392,0.007352941176470587,0.04411764705882353
1130,8317,803,8,Neuk̦lln,W,1107,495,8,487,0.1457905544147844,0.1601642710472279,0.2566735112936345,0.1437371663244353,0.1293634496919918,0.006160164271047228,0.05954825462012321
1131,8318,803,8,Neuk̦lln,W,1112,319,4,315,0.08571428571428573,0.12698412698412698,0.36507936507936506,0.14603174603174604,0.07936507936507936,0.022222222222222227,0.047619047619047616
1132,8319,803,8,Neuk̦lln,W,1013,404,14,390,0.19487179487179487,0.24615384615384614,0.19230769230769232,0.06923076923076922,0.1794871794871795,0.005128205128205128,0.035897435897435895
1133,8320,803,8,Neuk̦lln,W,1112,434,20,414,0.13526570048309178,0.2801932367149759,0.2801932367149759,0.05797101449275361,0.10628019323671498,0.014492753623188406,0.04106280193236715
1134,8321,803,8,Neuk̦lln,W,1135,462,17,445,0.18876404494382024,0.2943820224719101,0.19550561797752808,0.04943820224719101,0.12359550561797752,0.015730337078651686,0.0696629213483146
1135,8322,803,8,Neuk̦lln,W,1193,539,8,531,0.2071563088512241,0.2542372881355932,0.14689265536723164,0.08662900188323917,0.15630885122410546,0.007532956685499058,0.0583804143126177
1136,8323,803,8,Neuk̦lln,W,1374,677,19,658,0.1914893617021277,0.2735562310030395,0.17933130699088146,0.09878419452887538,0.08358662613981763,0.016717325227963525,0.0911854103343465
1137,8324,803,8,Neuk̦lln,W,1384,542,17,525,0.20952380952380956,0.26857142857142857,0.17904761904761904,0.047619047619047616,0.1219047619047619,0.02095238095238095,0.05333333333333334
1138,8401,804,8,Neuk̦lln,W,1497,657,10,647,0.1267387944358578,0.1947449768160742,0.27202472952086554,0.1545595054095827,0.0865533230293663,0.015455950540958269,0.04173106646058733
1139,8402,804,8,Neuk̦lln,W,1399,594,15,579,0.1865284974093264,0.20552677029360966,0.2383419689119171,0.10189982728842832,0.11744386873920552,0.010362694300518135,0.04145077720207254
1140,8403,804,8,Neuk̦lln,W,1352,576,10,566,0.2067137809187279,0.15547703180212016,0.1802120141342756,0.1060070671378092,0.19257950530035334,0.00530035335689046,0.05830388692579505
1141,8404,804,8,Neuk̦lln,W,1363,543,18,525,0.1676190476190476,0.25904761904761897,0.1295238095238095,0.057142857142857134,0.19047619047619047,0.0019047619047619048,0.08761904761904762
1142,8405,804,8,Neuk̦lln,W,1399,556,18,538,0.2379182156133829,0.2620817843866171,0.13940520446096655,0.04089219330855018,0.19144981412639409,0.007434944237918215,0.06691449814126392
1143,8406,804,8,Neuk̦lln,W,1476,779,11,768,0.2265625,0.2317708333333333,0.12760416666666666,0.12239583333333333,0.12890625,0.00390625,0.08723958333333333
1144,8407,804,8,Neuk̦lln,W,1438,631,19,612,0.16993464052287582,0.2598039215686275,0.17320261437908496,0.08986928104575162,0.13071895424836602,0.011437908496732024,0.06862745098039216
1145,8408,804,8,Neuk̦lln,W,1164,480,7,473,0.2071881606765328,0.18604651162790695,0.17970401691331925,0.080338266384778,0.1733615221987315,0.010570824524312895,0.07610993657505286
1146,8409,804,8,Neuk̦lln,W,1440,706,13,693,0.22510822510822512,0.17316017316017315,0.1370851370851371,0.09956709956709957,0.17604617604617606,0.010101010101010102,0.07936507936507936
1147,8410,804,8,Neuk̦lln,W,1072,446,12,434,0.2880184331797235,0.23963133640552994,0.1129032258064516,0.04147465437788018,0.17972350230414744,0.009216589861751152,0.055299539170506916
1148,8411,804,8,Neuk̦lln,W,1386,634,15,619,0.17447495961227788,0.24717285945072695,0.15508885298869146,0.12762520193861066,0.15508885298869146,0.008077544426494346,0.09046849757673668
1149,8412,804,8,Neuk̦lln,W,1430,759,10,749,0.1909212283044059,0.21495327102803735,0.12817089452603472,0.19893190921228304,0.1081441922563418,0.0013351134846461947,0.08678237650200267
1150,8413,804,8,Neuk̦lln,W,1609,690,8,682,0.26392961876832843,0.20527859237536655,0.10703812316715544,0.12756598240469208,0.12756598240469208,0.0058651026392961885,0.0997067448680352
1151,8414,804,8,Neuk̦lln,W,1327,515,10,505,0.2079207920792079,0.23564356435643566,0.1405940594059406,0.06732673267326733,0.20198019801980202,0.0099009900990099,0.05544554455445545
1152,8415,804,8,Neuk̦lln,W,1048,463,11,452,0.18141592920353986,0.2168141592920354,0.1261061946902655,0.050884955752212385,0.2234513274336283,0.008849557522123894,0.11061946902654868
1153,8416,804,8,Neuk̦lln,W,1000,521,11,510,0.2196078431372549,0.2137254901960784,0.14313725490196078,0.13137254901960785,0.1352941176470588,0.0019607843137254897,0.07647058823529412
1154,8417,804,8,Neuk̦lln,W,1117,495,16,479,0.22129436325678495,0.21085594989561587,0.1231732776617954,0.08350730688935283,0.16910229645093947,0.006263048016701462,0.10647181628392484
1155,8418,804,8,Neuk̦lln,W,1438,647,14,633,0.330173775671406,0.26224328593996843,0.06951026856240126,0.06477093206951026,0.12954186413902052,0.00631911532385466,0.11058451816745657
1156,8419,804,8,Neuk̦lln,W,1060,482,9,473,0.2515856236786469,0.20930232558139536,0.0613107822410148,0.07822410147991543,0.2219873150105708,0.008456659619450317,0.10993657505285412
1157,8420,804,8,Neuk̦lln,W,1464,742,10,732,0.31010928961748635,0.1953551912568306,0.10655737704918032,0.09836065573770493,0.12158469945355192,0.001366120218579235,0.10792349726775956
1158,8421,804,8,Neuk̦lln,W,1034,558,8,550,0.3145454545454546,0.18545454545454546,0.07818181818181819,0.0890909090909091,0.16,0.005454545454545455,0.10727272727272727
1159,8422,804,8,Neuk̦lln,W,1231,612,5,607,0.3393739703459638,0.1828665568369028,0.08566721581548599,0.07742998352553541,0.14991762767710048,0.0065897858319604605,0.1169686985172982
1160,8423,804,8,Neuk̦lln,W,1190,574,11,563,0.3410301953818828,0.20071047957371227,0.09591474245115453,0.06216696269982237,0.14209591474245115,0.014209591474245116,0.10479573712255773
1161,8501,805,8,Neuk̦lln,W,1157,465,4,461,0.2819956616052061,0.2039045553145336,0.10629067245119306,0.11496746203904555,0.1019522776572668,0.0021691973969631237,0.14099783080260306
1162,8502,805,8,Neuk̦lln,W,1417,760,10,750,0.3253333333333333,0.21600000000000003,0.08933333333333332,0.11466666666666668,0.10800000000000001,0.005333333333333333,0.10133333333333333
1163,8503,805,8,Neuk̦lln,W,1219,559,8,551,0.25226860254083483,0.1887477313974592,0.08166969147005444,0.0998185117967332,0.17422867513611615,0.0054446460980036296,0.10707803992740472
1164,8504,805,8,Neuk̦lln,W,1445,744,13,731,0.2913816689466484,0.20930232558139536,0.08618331053351573,0.06566347469220246,0.1874145006839945,0.002735978112175102,0.09028727770177837
1165,8505,805,8,Neuk̦lln,W,1378,713,12,701,0.3009985734664765,0.20399429386590584,0.05991440798858773,0.06847360912981455,0.19543509272467904,0.007132667617689016,0.11554921540656204
1166,8506,805,8,Neuk̦lln,W,1372,697,1,696,0.24856321839080456,0.2385057471264368,0.08045977011494253,0.05603448275862069,0.2183908045977012,0.011494252873563218,0.09770114942528736
1167,8507,805,8,Neuk̦lln,W,1077,569,6,563,0.3214920071047957,0.17761989342806395,0.060390763765541734,0.06394316163410302,0.1811722912966252,0.012433392539964477,0.13143872113676733
1168,8508,805,8,Neuk̦lln,W,1274,523,5,518,0.333976833976834,0.24903474903474904,0.08108108108108109,0.04633204633204633,0.13706563706563707,0.003861003861003861,0.10231660231660232
1169,8509,805,8,Neuk̦lln,W,1112,543,6,537,0.2886405959031657,0.1824953445065177,0.0931098696461825,0.0856610800744879,0.1824953445065177,0.00186219739292365,0.1303538175046555
1170,8510,805,8,Neuk̦lln,W,1594,895,19,876,0.271689497716895,0.21575342465753425,0.09931506849315068,0.07420091324200913,0.15753424657534246,0.0091324200913242,0.10616438356164384
1171,8511,805,8,Neuk̦lln,W,1478,704,22,682,0.27126099706744866,0.20527859237536655,0.13343108504398826,0.03812316715542522,0.17888563049853373,0.007331378299120234,0.10410557184750734
